CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.3999274079881436,-0.4798643093939974,-0.36960660295785164,-0.2742649065010927,-0.299707373688831,0.26978136301517897,1.0218367636740153,-0.6475205963253289,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.4228510977328682,-0.06231122418646925,19.8
-0.38436012065471553,-0.4798643093939974,-0.36960660295785164,-0.2742649065010927,-0.299707373688831,-0.07926001263048343,0.8109016898716692,-0.5941841789578746,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.37888402071756705,0.39652597209571216,19.4
-0.4022336302617854,-0.4798643093939974,-0.36960660295785164,-0.2742649065010927,-0.299707373688831,-0.12769840761804443,-0.504761143336186,-0.48356578037136283,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.4036634706064899,0.03980802986413823,21.7
-0.40304752353804824,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,0.6131241039564218,0.4676852986000546,-0.5312453049877234,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.42668862315814354,-0.35747783520945775,22.8
-0.400470386154113,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.5294521542795823,0.8716795924926845,-0.6853124428557443,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.41967143380906813,0.48885296890859015,18.8
-0.38912524193788495,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.27443825125683396,0.9610588610530006,-0.5928056084555072,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.4410519326070325,0.6119556313257606,18.7
-0.39828699403640927,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.04364354572786559,0.5606397379027838,-0.731375712400364,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.35158276840632,-0.3169099123674357,18.5
,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.5080822741380115,0.7036465675992898,-0.6331644483351586,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,-0.1289850584217732,0.4259027438089005,18.3
-0.3995187394319382,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.15476692246403476,0.14234476104050364,-0.506240888289612,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.4015802425184831,,21.2
-0.39729172538969576,-0.4798643093939974,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.37558901726027044,0.5034370060241811,-0.4980170021892828,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.41484711613157876,-0.3378933207339987,19.2
-0.39963353397019813,,-0.15727248176339023,-0.2742649065010927,-0.06647246198853923,-0.5878631599998773,0.16379578549497933,-0.6263191327371964,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,-0.197841228909577,0.3713458820558362,20.4
-0.3980057474176725,-0.4798643093939974,-0.15727248176339023,,-0.06647246198853923,-0.7887400333306462,-0.1186427031556197,-0.49240764635206385,-0.40804109356279333,0.14113426372146937,-0.30309414801650153,0.38184439747420806,0.12514055722149503,19.3
-0.40670372958162676,-0.4798643093939974,2.13300728063756,-0.2742649065010927,0.22723076015256793,-0.5907124773520864,0.04223998025294954,-0.7308052694338673,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.3560781553330712,0.23145649294541504,22.0
-0.40639837610985535,-0.4798643093939974,2.13300728063756,-0.2742649065010927,0.22723076015256793,-0.39980821475405154,0.5570645671603708,-0.7594700285003333,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.23020732138402958,0.21746755403437298,20.3
-0.40394866066338864,-0.4798643093939974,2.13300728063756,-0.2742649065010927,0.22723076015256793,-0.4610685378265545,0.8716795924926845,-0.811998318331917,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.23481235189435992,0.7294627181785143,20.5
-0.3973606021126517,-0.4798643093939974,,-0.2742649065010927,0.22723076015256793,-0.6106576988175532,1.0182615929316028,-0.8797384206034166,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.149509643869661,1.7758353487244642,17.3
-0.4033172907029591,-0.4798643093939974,2.13300728063756,-0.2742649065010927,0.22723076015256793,-0.5778905492671446,0.9753595440226509,-0.8503130709149547,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.24895637417609048,0.6805014319898667,18.8
-0.39522083191948676,-0.4798643093939974,2.13300728063756,-0.2742649065010927,0.22723076015256793,-0.42545207092393666,0.7107969090841152,-0.8566830173741694,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.31079535531481833,0.2930078241540005,21.4
-0.370157740381198,-0.4798643093939974,2.13300728063756,-0.2742649065010927,0.22723076015256793,-0.9568497571110052,,-0.9687275233769231,-0.8678825041257632,-1.3080507609049024,0.29797709275906326,0.0286824147652672,2.0346307185787436,15.7
-0.38487440018612,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.8428770630226269,0.9825098855074763,-0.9539435431618801,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.38853265607254583,0.6259445702368029,16.2
-0.3772658181902524,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,0.20852103994267476,1.0826146662950304,-0.942439610004194,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4410519326070325,0.37414366983804476,18.0
-0.31346071793462255,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.9226579488844926,0.936032665856112,-0.8628628161778851,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4410519326070325,0.786817367713787,14.3
-0.3755863740955097,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,0.24698682419750306,1.0861898370374434,-0.7969766535475004,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4206582260612822,-0.016147725780030268,19.2
-0.27768040830438745,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,0.058931878951676064,1.0432877881284914,-0.7244828598885273,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4410519326070325,-0.06371011807757343,19.6
-0.34688888747591184,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,0.12446617805249466,1.050438129613317,-0.6976720404631759,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.31890898049968697,-0.22318402166345358,23.0
-0.37676187016729135,,,-0.2742649065010927,0.5986789528604399,-0.6590960938051142,0.9610588610530006,-0.6299319381916764,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.35103455048842336,0.323783489758293,18.4
-0.3025644203629908,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.7516989077519232,1.06831398332538,-0.6888301744824749,-0.6379617988442783,0.17083067816053438,1.268938327858051,-1.0297070975257634,0.642731296930053,15.6
-0.3505933072255595,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,0.07175380703661924,1.0611636418405548,-0.8006845328297298,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.41660141346884794,0.593770010741406,18.1
-0.3775860949519976,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.4881370526725448,0.8931306169471601,-0.8690426149816008,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.2365666492316291,0.5853766473947803,17.4
-0.3741778451110605,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,0.24128818949308345,1.06831398332538,-0.9247083411289172,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4101324420376686,0.2622321585497078,17.1
-0.3859477291188503,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.609233040141448,,-1.0108452290699397,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.38776515098749076,1.203687747262842,13.3
-0.35211548280288607,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.19038338936665386,1.050438129613317,-1.0107976921560649,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4410519326070325,0.8036040944070376,17.8
-0.38122967359636745,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-0.15761623981624392,0.8967057876895725,-1.037798659236915,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.34434629189008564,1.600973612336438,14.0
-0.22766442798453948,-0.4798643093939974,1.5824029387815772,-0.2742649065010927,0.5986789528604399,-1.8030970107172235,1.1255167152039824,-1.1197998356708356,-0.6379617988442783,0.17083067816053438,1.268938327858051,0.4410519326070325,3.034839850718254,14.4
-0.033385003488064974,-0.4798643093939974,1.2441327181200554,3.646109933485114,2.732346478414959,-1.2560280790930025,1.1255167152039824,-1.1757983202152753,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.4410519326070325,1.9730793873701582,13.4
0.05573573629002546,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-1.1634252651461936,1.1255167152039824,-1.132920023900263,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.4410519326070325,1.9171236317259899,15.6
-0.09552443499354335,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-1.9683574171453746,1.046862958870904,-1.1642468501437142,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.4410519326070325,2.318606178472898,11.8
-0.1414881681128161,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-0.22030122156485335,1.1255167152039824,-1.129449829187407,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-2.014854695985818,2.110170988698371,13.8
-0.16723543509913397,,1.2441327181200554,-0.2742649065010927,2.732346478414959,-0.9354798769694345,1.1255167152039824,-1.0831013381595391,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-2.0547649604086846,0.5504043001171751,15.6
-0.14271876556296245,-0.4798643093939974,,-0.2742649065010927,2.732346478414959,-1.9355902675949646,0.9717843732802385,-1.1096269361016422,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.3841469127293733,2.3521796318593995,14.6
-0.14703848403768333,-0.4798643093939974,,-0.2742649065010927,2.732346478414959,-1.5651790118077316,0.903856129174398,-1.0769215393558234,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.003464390542026947,2.1829134710357896,17.8
-0.10077858100969998,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-0.9796442959286811,0.9431830073409374,-1.0787754789969382,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.052892411417735624,1.2218733678471967,15.4
-0.22445477269479205,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-0.23169849097369133,,-1.0348989074905561,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.17681089618090803,0.1936863578856014,21.5
-0.24285404128709237,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-1.2546034204168974,1.1255167152039824,-1.047448652753487,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.16527708458652315,0.07897705881505605,19.6
-0.28529817386331596,-0.4798643093939974,1.2441327181200554,,2.732346478414959,-1.8130696214499575,0.6964962261144644,-1.038606786772786,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.14685696254520048,-0.08329463255303246,15.3
-0.16790927903871974,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-0.8200825242049509,1.0718891540677926,-1.0324269879690702,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-1.038588227795687,0.430099425482213,19.4
-0.2523211468573881,-0.4798643093939974,1.2441327181200554,3.646109933485114,2.732346478414959,-0.22172588024095857,0.9825098855074763,-0.9724354026591526,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.3909235795927331,0.3363735347782309,17.0
-0.00882356408197206,-0.4798643093939974,1.2441327181200554,3.646109933485114,2.732346478414959,-0.18895873069054864,,-0.9742893423002674,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-2.9457287205741167,0.3223845958671888,15.6
-0.13375790390639292,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,-1.4426583656627232,0.9110064706592234,-0.9786152014628685,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-2.9389308183922,0.4790607116708606,13.1
-0.27416310365210345,,1.2441327181200554,-0.2742649065010927,0.4345506816639384,0.937946282108303,1.0325622759012536,-0.9116356898133647,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.07407485836709929,-1.1366617325545034,41.3
-0.2604727070192252,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,-0.31147937683555704,1.1255167152039824,-0.9686799864630485,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.030525120367557824,-0.8792652565913286,24.3
-0.2510388918650248,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,2.732346478414959,0.32106907535494916,1.1255167152039824,-0.964591811869821,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.08372349372207806,-0.7449714430453243,23.3
-0.26843715208369856,-0.4798643093939974,1.2441327181200554,3.646109933485114,0.4345506816639384,-0.04934218043228394,0.8609540802654461,-0.9491423148605318,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.19466156498577694,-1.0093623884640202,27.0
-0.2466376692681394,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,1.7158099192614935,0.7966010069020184,-0.8671411384266113,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.19468280030433469,-1.5367453854103077,50.0
-0.20411662435128172,-0.4798643093939974,1.2441327181200554,3.646109933485114,0.4345506816639384,2.161728084882278,1.0611636418405548,-0.8339603725420452,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.36112176017771963,-1.5101664014793277,50.0
-0.2402482052685921,-0.4798643093939974,1.2441327181200554,3.646109933485114,0.4345506816639384,2.978057506290297,,-0.7762980960119901,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.34840310448252,-1.3143212567247382,50.0
-0.15721272396366018,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,-0.6135070161697623,0.832352714326145,-0.6527021199376751,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.4214257311463373,-0.1504415393260344,22.7
-0.078964174904167,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,-0.2616163231718908,0.8752547632350969,-0.71858828256806,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-1.2775015964149925,-0.40643912139810506,25.0
-0.18386457191146624,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,2.3426597367475814,0.9896602269923017,-0.831488453020559,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,0.1384356419281513,-1.2611632888627782,50.0
-0.20796109343760646,,1.2441327181200554,-0.2742649065010927,0.4345506816639384,-0.5807398666193537,0.38188120078215126,-0.6508481802965604,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-1.41510429380702,-0.08049684477082386,23.8
-0.15055004896305435,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,0.04895926821894332,0.9860850562498887,-0.8057709826143266,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.6533006750980098,-0.22598180944566196,23.8
-0.13343073947235215,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,0.16720593833563732,0.9539085195681752,-0.7285234975678797,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.2920250672041997,-0.19520614384136922,22.3
-0.2760181833903838,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,-0.5835891839715629,0.932457495113699,-0.6508481802965604,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.7059295952160757,0.2398498562920404,17.4
-0.1490003226965454,-0.4798643093939974,1.2441327181200554,-0.2742649065010927,0.4345506816639384,-0.5764658905910394,1.0289871051588406,-0.6685319122579624,-0.5230014462035358,-0.03110494002510758,-1.7364178760197713,-0.09367982450923736,-0.09588467757297035,19.1
-0.3986508927226933,-0.4798643093939974,-1.0300389385351079,-0.2742649065010927,-0.3860906743185687,-1.0152607628313002,0.7143720798265276,-0.569940352881759,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.4410519326070325,0.27622109746074985,23.1
-0.40408756205468316,-0.4798643093939974,,-0.2742649065010927,-0.3860906743185687,0.18715115980110408,,-0.5460768221166412,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.42570183090593006,-0.5141539510131296,23.6
-0.40492671012936315,-0.4798643093939974,-1.0300389385351079,-0.2742649065010927,-0.3860906743185687,-0.6063837227892388,0.0064882728288230395,-0.5196462980022877,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.40081273743342805,-0.4302203175468767,22.6
-0.40697349674653754,-0.4798643093939974,-1.0300389385351079,-0.2742649065010927,-0.3860906743185687,0.37235678769472064,-1.2662725114700804,-0.31504742068542213,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.3759236439609254,-1.0331435846127917,29.4
-0.40656253229956707,-0.4798643093939974,-1.0300389385351079,-0.2742649065010927,-0.3860906743185687,-0.37701367593637564,-0.7621734367898967,-0.11415642265078575,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.40081273743342805,-0.3644723046649789,23.2
-0.408395801075578,-0.4798643093939974,,-0.2742649065010927,-0.3860906743185687,0.04326063351452497,0.1745212977222177,-0.22700905618941017,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.42679826674172333,-0.8988497710667874,24.6
-0.40699875154495474,-0.4798643093939974,-1.0300389385351079,-0.2742649065010927,-0.3860906743185687,0.8196996119916103,0.21027300514634417,-0.4182025237936003,-0.5230014462035358,-0.6666082090210984,-0.8579291395016376,0.37932259505188387,-0.8107194559272222,29.9
-0.4079882804647553,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,0.9906586531241797,-0.36175431363968,-0.45922688046749766,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.4410519326070325,-1.0737115074548138,37.2
-0.40706074059561514,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,2.1090157138664027,0.5284632012210697,-0.5010593646772658,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.4263596924074059,-0.7211902468965528,39.8
-0.40671635698083536,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,-0.20035600009938662,-0.2258978254279992,-0.5690846884320137,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.4410519326070325,-0.45679930147785686,36.2
-0.40417365795837806,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,1.2399739214425096,0.8466533972957958,-0.5202642778826593,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.410571016371986,-1.1044871730591064,37.9
,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,0.3965759851885005,0.9682092025378255,-0.4506702359700452,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.4410519326070325,-0.9841822984241444,32.5
-0.4050862745375445,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,-0.9696716851959484,0.7608492994778919,-0.38369072432054163,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.37636221829524286,0.17689963119235097,26.4
-0.4076817790476013,-0.4798643093939974,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,-0.1875340720144447,0.010063443571235486,-0.24497800963406047,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.33371086428289337,0.06079143823070145,29.6
-0.4081926147428579,,-1.2628742852242067,-0.2742649065010927,-0.5761339357039916,2.2030431864893165,-0.5333625092754871,-0.28324522530322344,-0.7529221514850207,-1.2783543464658373,-0.30309414801650153,0.3942341224186695,-1.1562462470299624,50.0
-0.4055833348882099,1.4461097127103746,-1.1193657067617433,-0.2742649065010927,-1.0166887689156532,0.7085762352554399,-0.9802588520770684,-0.0030626549255265137,-0.5230014462035358,-0.06080135446417258,-1.505236629567631,0.4078299267825034,-0.8442929093137232,32.0
-0.4001833998084632,1.4461097127103746,-1.1193657067617433,-0.2742649065010927,-1.0166887689156532,0.38660337445576776,-1.4092793411665863,0.36682207193379784,-0.5230014462035358,-0.06080135446417258,-1.505236629567631,0.28689305409452975,-1.1408584142278162,29.8
-0.40501510192382334,1.4461097127103746,-1.1193657067617433,-0.2742649065010927,-1.0166887689156532,1.282713681725651,-1.0589126084101468,0.36682207193379784,-0.5230014462035358,-0.06080135446417258,-1.505236629567631,0.4410519326070325,-1.0247502212661665,34.9
-0.4042138360467691,1.4461097127103746,-1.1193657067617433,-0.2742649065010927,-1.0166887689156532,0.949343551517141,-1.6809923175899477,1.2762507712713813,-0.5230014462035358,-0.06080135446417258,-1.505236629567631,0.23031696496760878,-1.0653181441081887,37.0
,1.4461097127103746,-1.1193657067617433,-0.2742649065010927,-1.0166887689156532,0.6473159121829356,-1.3485014385455714,1.2762507712713813,-0.5230014462035358,-0.06080135446417258,-1.505236629567631,0.3622181960135123,-1.122672793643461,30.5
,1.4461097127103746,-1.1193657067617433,-0.2742649065010927,-1.0166887689156532,1.2727410709929183,-1.5093841219541406,1.2762507712713813,-0.5230014462035358,-0.06080135446417258,-1.505236629567631,0.3707703955326984,-1.3772714818244276,36.4
-0.4121128482244343,2.088101053411832,-1.194048742492209,-0.2742649065010927,-1.3276686511827085,0.734220091425325,,1.1525597213693168,-0.9828428567665056,-0.8507259785433013,-1.3202916324059188,0.40234774760353814,-1.075110401345918,31.1
-0.4129715113706185,2.088101053411832,-1.194048742492209,-0.2742649065010927,-1.3276686511827085,0.4549869909087955,-1.7775219276350895,1.1525597213693168,-0.9828428567665056,-0.8507259785433013,-1.3202916324059188,0.2195718937768367,-1.166038504267692,29.1
-0.41303809220280924,2.9440895076804416,-1.555748935147602,-0.2742649065010927,-1.1462637198602599,2.2657281682379247,-1.3055993896366196,0.8810288693168221,-0.6379617988442783,-0.9101188074214314,-1.8751266238910549,0.4117770957913585,-1.3632825429133855,50.0
,2.9440895076804416,-1.4005253706882028,-0.2742649065010927,-1.3017536609937872,1.4280288666883354,-1.2305208040459539,1.670426861120696,-0.8678825041257632,-0.47061187372326946,-2.70737911111876,0.4410519326070325,-1.2080053210008181,33.3
-0.4092670916209708,2.9440895076804416,-1.4005253706882028,-0.2742649065010927,-1.3017536609937872,1.1715903049894818,-1.1411415354856376,1.670426861120696,-0.8678825041257632,-0.47061187372326946,-2.70737911111876,-0.025920089857226842,-0.5743063883306105,30.3
-0.41029794657454494,2.9440895076804416,-1.4005253706882028,-0.2742649065010927,-1.3017536609937872,1.4095083038989737,-1.0803636328646227,1.670426861120696,-0.8678825041257632,-0.47061187372326946,-2.70737911111876,0.3895194483247593,-0.8526862726603485,34.6
-0.41100737682099125,3.5860808483818993,-1.4078472369362875,-0.2742649065010927,-1.310391991056761,0.9835353597436549,-1.902652903619532,1.8341439925052887,-0.7529221514850207,-0.03704422291292058,-0.6729841423399261,0.4410519326070325,-1.1408584142278162,34.9
-0.41258235788591735,3.5860808483818993,-1.4078472369362875,-0.2742649065010927,-1.310391991056761,1.2114807479204142,-1.9527052940133092,1.8341439925052887,-0.7529221514850207,-0.03704422291292058,-0.6729841423399261,0.30290101729710867,-1.1562462470299624,32.9
-0.41066873293312445,3.051088064464018,-1.325842334957737,-0.2742649065010927,-1.2067320303010762,-0.17471214392950152,-1.07678846212221,1.1765183259621839,-0.8678825041257632,-0.3577654988548225,-1.7364178760197713,0.4067334909467101,-0.7393758674809074,24.1
-0.41212432767826024,3.051088064464018,-1.325842334957737,-0.2742649065010927,-1.2067320303010762,1.8881936190701682,-1.8883522206498813,1.1765183259621839,-0.8678825041257632,-0.3577654988548225,-1.7364178760197713,0.4243861079029783,-1.3436980284379267,42.3
-0.4105941164832555,3.5860808483818993,-1.2306580737326336,-0.2742649065010927,-1.1972298672318047,2.2343856773636204,-1.2626973407276676,0.6288930781252201,-0.6379617988442783,-1.0942365769436344,-1.7364178760197713,0.39587877617235884,-1.2457754560606318,48.5
-0.4123171825025369,3.5860808483818993,-1.2306580737326336,-0.2742649065010927,-1.1972298672318047,2.49224889773858,-1.3091745603790323,0.6288930781252201,-0.6379617988442783,-1.0942365769436344,-1.7364178760197713,0.37142825703417426,-1.3758725879333236,50.0
-0.3989631338667602,,-0.07233883328560563,-0.2742649065010927,-0.5674956056410178,-0.560794645153887,-1.6523909516506468,0.07147522603006008,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.4410519326070325,-0.25815636894105887,22.6
-0.3882562472832573,-0.4798643093939974,-0.07233883328560563,,-0.5674956056410178,0.058931878951676064,-0.5726893874420264,0.2661388883471059,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.4187942851404339,-0.24416743003001656,24.4
-0.385696329080061,-0.4798643093939974,-0.07233883328560563,-0.2742649065010927,-0.5674956056410178,-0.7146577821731989,0.14949510252532902,0.2661388883471059,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.35914817567329205,,22.5
-0.3990262708628032,-0.4798643093939974,-0.07233883328560563,3.646109933485114,-0.5674956056410178,-0.3143286941877662,-0.3367281184427914,0.21113867899403607,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.2702272293904756,0.2720244157874373,24.4
-0.3646062765109482,-0.4798643093939974,-0.07233883328560563,3.646109933485114,-0.5674956056410178,-1.3400829409831814,1.1255167152039824,0.0380092386622457,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.4410519326070325,1.4512919659882872,20.0
-0.3945963496313528,,-0.07233883328560563,3.646109933485114,-0.5674956056410178,-0.46249319650265974,0.8430782265533828,0.039007513853615165,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.40103202460058646,0.6371357213656363,21.7
-0.3714859131888653,-0.4798643093939974,-0.07233883328560563,3.646109933485114,-0.5674956056410178,-1.2546034204168974,0.71794725056894,-0.061818280474700865,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.4228510977328682,1.5757935222965622,19.3
-0.38969117901150635,-0.4798643093939974,-0.07233883328560563,3.646109933485114,-0.5674956056410178,-0.680465973946685,-0.526212167790662,-0.06771285779516817,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.375704356793767,0.4636728788687144,22.4
-0.39849247625989453,-0.4798643093939974,-0.07233883328560563,-0.2742649065010927,-0.5674956056410178,0.12874015408080905,-1.2948738774093818,0.07147522603006008,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.31945719841758363,-0.4665915587155861,28.1
-0.3813846462230184,-0.4798643093939974,-0.07233883328560563,-0.2742649065010927,-0.5674956056410178,-1.2432061510080594,-2.099287294452228,-0.09865938872762169,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,-0.08490833782289284,2.354977419641608,23.7
-0.39189179030994903,-0.4798643093939974,-0.07233883328560563,-0.2742649065010927,-0.5674956056410178,-0.14621897040740597,,0.07147522603006008,-0.6379617988442783,-0.7794545838895454,0.0667958463069231,0.4051984807766,-0.45400151369564823,25.0
-0.40938877383152633,-0.4798643093939974,0.4109043390879965,3.646109933485114,-0.04055747179961793,-0.5650686211822014,-0.44755841145758357,-0.3246498772881189,-0.5230014462035358,-0.7853938667773583,-0.950401638082495,0.39609806333951786,0.11115161831045296,23.3
-0.40657286380801044,-0.4798643093939974,0.4109043390879965,-0.2742649065010927,-0.04055747179961793,0.5091240206007762,0.5928162745844973,-0.1777608134151831,-0.5230014462035358,-0.7853938667773583,-0.950401638082495,0.39587877617235884,-0.42322584809135577,28.7
